CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
119122,0.0,13.0,Mobile Phone,2,9.0,COD,Female,2.0,5,Fashion,3,Single,1.0,0,18.0,1.0,2.0,3.0,243.0
146834,0.0,8.0,Mobile Phone,1,21.0,Debit Card,Male,3.0,5,Mobile Phone,2,Married,5.0,0,18.0,1.0,2.0,1.0,182.0
138716,0.0,19.0,Mobile Phone,2,7.0,Credit Card,Female,4.0,6,Laptop & Accessory,4,Single,5.0,1,11.0,1.0,2.0,1.0,160.0
142982,0.0,1.0,Phone,2,35.0,E wallet,Female,2.0,4,Laptop & Accessory,5,Single,6.0,1,12.0,3.0,3.0,3.0,87.0
147019,1.0,9.0,Mobile Phone,2,26.0,CC,Male,3.0,4,Laptop & Accessory,4,Married,7.0,1,11.0,1.0,2.0,2.0,161.0
141130,0.0,14.0,Phone,2,29.0,Credit Card,Male,3.0,4,Fashion,5,Divorced,4.0,1,12.0,3.0,4.0,6.0,192.0
98731,0.0,1.0,Mobile Phone,3,13.0,Debit Card,Male,2.0,3,Laptop & Accessory,4,Married,2.0,1,12.0,1.0,1.0,8.0,145.0
106444,1.0,2.0,Phone,1,40.0,Credit Card,Male,3.0,6,Mobile Phone,1,Married,1.0,1,15.0,1.0,5.0,3.0,174.0
95393,0.0,18.0,Computer,2,20.0,Credit Card,Male,3.0,6,Laptop & Accessory,3,Married,5.0,0,19.0,7.0,7.0,4.0,90.0
86046,0.0,12.0,Phone,1,7.0,Debit Card,Male,3.0,4,Mobile Phone,4,Single,2.0,0,12.0,4.0,6.0,9.0,194.0
104510,0.0,4.0,Phone,2,13.0,E wallet,Male,3.0,3,Mobile,4,Single,2.0,0,13.0,1.0,1.0,3.0,173.0
132138,1.0,1.0,Computer,1,12.0,Credit Card,Male,3.0,3,Laptop & Accessory,4,Single,6.0,1,11.0,2.0,1.0,2.0,95.0
72966,0.0,5.0,Mobile Phone,1,17.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Married,4.0,0,11.0,3.0,6.0,9.0,132.0
147889,0.0,6.0,Phone,3,12.0,Debit Card,Male,3.0,4,Mobile Phone,2,Single,5.0,0,24.0,2.0,3.0,4.0,189.0
82078,1.0,4.0,Mobile Phone,1,9.0,Debit Card,Male,4.0,3,Laptop & Accessory,3,Married,3.0,0,12.0,0.0,1.0,9.0,192.0
141239,1.0,4.0,Phone,1,26.0,Debit Card,Male,4.0,3,Mobile Phone,2,Married,8.0,0,,0.0,5.0,3.0,154.0
122292,0.0,10.0,Mobile Phone,1,11.0,Credit Card,Female,2.0,4,Mobile Phone,3,Married,3.0,1,17.0,1.0,3.0,1.0,159.0
127881,0.0,4.0,Computer,2,28.0,Credit Card,Female,3.0,5,Mobile,2,Single,5.0,1,19.0,1.0,1.0,1.0,156.0
146197,0.0,24.0,Phone,2,17.0,Credit Card,Male,1.0,3,Laptop & Accessory,2,Married,2.0,1,12.0,2.0,2.0,5.0,89.0
111795,1.0,5.0,Mobile Phone,2,6.0,Debit Card,Male,1.0,2,Laptop & Accessory,4,Single,7.0,0,16.0,1.0,4.0,7.0,124.0
86145,1.0,2.0,Mobile Phone,1,11.0,Credit Card,Male,2.0,4,Mobile Phone,4,Divorced,2.0,0,15.0,2.0,2.0,6.0,216.0
76564,1.0,2.0,Phone,3,24.0,Debit Card,Male,3.0,3,Mobile Phone,2,Divorced,2.0,0,18.0,0.0,2.0,4.0,170.0
132984,0.0,34.0,Mobile Phone,1,9.0,Credit Card,Male,3.0,4,Mobile,3,Divorced,7.0,1,12.0,1.0,3.0,8.0,225.0
80485,0.0,14.0,Mobile Phone,2,24.0,Debit Card,Female,3.0,3,Mobile Phone,5,Married,10.0,0,13.0,1.0,3.0,2.0,126.0
78751,0.0,25.0,Computer,2,10.0,UPI,Male,1.0,4,Laptop & Accessory,2,Divorced,7.0,1,12.0,0.0,3.0,4.0,148.0
135398,0.0,5.0,Computer,2,18.0,COD,Female,2.0,3,Laptop & Accessory,1,Single,2.0,1,14.0,2.0,4.0,7.0,169.0
99971,1.0,0.0,Mobile Phone,1,12.0,UPI,Male,4.0,3,Fashion,1,Married,3.0,0,17.0,2.0,3.0,1.0,161.0
73233,0.0,24.0,Mobile Phone,3,31.0,Debit Card,Female,4.0,4,Laptop & Accessory,4,Single,3.0,0,15.0,5.0,2.0,10.0,207.0
126609,0.0,14.0,Mobile Phone,3,24.0,Credit Card,Male,4.0,4,Mobile,4,Married,2.0,1,19.0,2.0,5.0,4.0,200.0
124099,0.0,6.0,Mobile Phone,2,18.0,Debit Card,Male,4.0,5,Mobile Phone,4,Divorced,3.0,1,12.0,6.0,9.0,6.0,135.0
51213,0.0,14.0,Mobile Phone,1,14.0,Credit Card,Female,3.0,4,Grocery,3,Married,8.0,0,15.0,2.0,4.0,5.0,206.0
57285,1.0,0.0,Phone,1,12.0,Debit Card,Male,3.0,2,Laptop & Accessory,5,Married,9.0,1,18.0,1.0,5.0,3.0,163.0
63745,0.0,11.0,Mobile Phone,2,29.0,CC,Male,4.0,4,Laptop & Accessory,2,Single,4.0,0,15.0,4.0,2.0,3.0,98.0
146571,0.0,22.0,Mobile Phone,2,7.0,Credit Card,Male,3.0,3,Laptop & Accessory,2,Divorced,10.0,1,14.0,3.0,3.0,4.0,238.0
129687,0.0,12.0,Mobile Phone,2,12.0,Credit Card,Male,2.0,4,Laptop & Accessory,4,Single,4.0,0,21.0,2.0,6.0,8.0,229.0
126970,0.0,18.0,Mobile Phone,1,11.0,Debit Card,Male,3.0,5,Laptop & Accessory,4,Married,6.0,1,12.0,2.0,2.0,9.0,219.0
134530,0.0,3.0,Mobile Phone,2,14.0,Debit Card,Male,4.0,4,Mobile Phone,1,Married,8.0,1,13.0,3.0,9.0,7.0,218.0
118277,0.0,9.0,Computer,1,23.0,UPI,Female,2.0,1,Mobile Phone,4,Divorced,5.0,1,20.0,2.0,2.0,6.0,184.0
125899,0.0,3.0,Computer,1,9.0,Credit Card,Male,1.0,5,Mobile Phone,2,Single,4.0,0,13.0,2.0,1.0,1.0,158.0
68481,0.0,19.0,Phone,3,,UPI,Male,4.0,2,Fashion,3,Single,3.0,0,14.0,0.0,2.0,1.0,156.0
105946,0.0,15.0,Phone,2,6.0,Debit Card,Male,3.0,4,Laptop & Accessory,5,Divorced,2.0,0,12.0,1.0,2.0,4.0,102.0
83312,1.0,1.0,Mobile Phone,3,17.0,Debit Card,Male,2.0,3,Laptop & Accessory,2,Divorced,4.0,0,13.0,0.0,2.0,0.0,111.0
82336,0.0,2.0,Computer,1,7.0,Debit Card,Male,3.0,2,Mobile Phone,5,Married,2.0,1,12.0,2.0,2.0,2.0,150.0
117608,0.0,1.0,Mobile Phone,2,18.0,Credit Card,Male,3.0,4,Mobile,4,Single,2.0,1,20.0,1.0,4.0,6.0,171.0
60141,0.0,16.0,Phone,1,6.0,Credit Card,Male,2.0,2,Mobile,1,Married,3.0,0,17.0,1.0,5.0,3.0,179.0
91564,1.0,27.0,Mobile Phone,1,18.0,Debit Card,Male,3.0,2,Mobile,4,Married,6.0,1,19.0,2.0,1.0,10.0,184.0
82715,0.0,8.0,Phone,1,6.0,Credit Card,Male,5.0,4,Mobile Phone,2,Married,2.0,1,12.0,5.0,6.0,2.0,157.0
141044,0.0,13.0,Mobile Phone,1,15.0,Debit Card,Female,2.0,4,Mobile Phone,4,Married,9.0,0,15.0,3.0,7.0,9.0,178.0
145255,0.0,11.0,Mobile Phone,1,20.0,Credit Card,Female,3.0,4,Laptop & Accessory,2,Married,1.0,1,12.0,1.0,4.0,15.0,177.0
108785,0.0,11.0,Mobile Phone,1,15.0,Debit Card,Male,3.0,2,Mobile,2,Married,7.0,1,15.0,3.0,4.0,4.0,234.0
106539,0.0,6.0,Phone,1,16.0,E wallet,Male,4.0,4,Fashion,3,Married,2.0,1,16.0,2.0,5.0,1.0,208.0
100686,0.0,12.0,Mobile Phone,2,17.0,Debit Card,Male,2.0,4,Laptop & Accessory,3,Married,1.0,0,12.0,2.0,6.0,8.0,140.0
115084,0.0,11.0,Mobile Phone,2,10.0,Debit Card,Male,3.0,4,Grocery,3,Single,5.0,0,13.0,5.0,8.0,6.0,221.0
125165,0.0,21.0,Mobile Phone,2,,Credit Card,Female,2.0,4,Fashion,5,Married,3.0,1,15.0,0.0,1.0,2.0,147.0
92271,0.0,18.0,Phone,3,5.0,Credit Card,Male,2.0,3,Mobile Phone,3,Married,3.0,0,,3.0,3.0,2.0,207.0
131259,1.0,10.0,Phone,1,6.0,Credit Card,Male,2.0,2,Laptop & Accessory,3,Single,7.0,1,11.0,3.0,6.0,,175.0
107287,1.0,8.0,Phone,1,9.0,COD,Male,2.0,3,Mobile,3,Married,3.0,1,14.0,0.0,1.0,5.0,168.0
89906,0.0,22.0,Mobile Phone,1,5.0,Credit Card,Male,3.0,4,Mobile,3,Married,1.0,0,17.0,0.0,6.0,13.0,255.0
70879,0.0,4.0,Mobile Phone,3,18.0,E wallet,Male,4.0,5,Mobile Phone,2,Married,6.0,0,15.0,2.0,6.0,1.0,174.0
88595,0.0,2.0,Mobile Phone,2,13.0,Debit Card,Female,3.0,4,Laptop & Accessory,4,Single,4.0,0,11.0,1.0,2.0,5.0,156.0
54660,1.0,8.0,Computer,2,9.0,Credit Card,Male,,3,Laptop & Accessory,5,Married,3.0,0,12.0,1.0,2.0,9.0,223.0
83252,0.0,10.0,Mobile Phone,1,9.0,Credit Card,Male,3.0,3,Mobile Phone,5,Married,4.0,1,13.0,2.0,4.0,6.0,211.0
139445,0.0,8.0,Phone,1,10.0,Credit Card,Male,4.0,6,Laptop & Accessory,1,Married,1.0,0,21.0,0.0,2.0,8.0,110.0
134532,0.0,10.0,Mobile Phone,1,15.0,Debit Card,Female,3.0,3,Mobile Phone,5,Single,4.0,1,16.0,2.0,3.0,4.0,195.0
96825,0.0,28.0,Mobile Phone,1,,Debit Card,Male,4.0,4,Mobile,4,Single,3.0,0,17.0,3.0,3.0,6.0,260.0
112655,0.0,25.0,Mobile Phone,2,22.0,Credit Card,Male,3.0,4,Fashion,1,Married,5.0,1,24.0,2.0,2.0,6.0,185.0
126992,0.0,10.0,Mobile Phone,2,18.0,Credit Card,Male,4.0,4,Mobile Phone,5,Divorced,5.0,1,19.0,1.0,3.0,1.0,156.0
142812,0.0,12.0,Computer,1,7.0,Credit Card,Male,3.0,4,Laptop & Accessory,3,Single,4.0,1,12.0,0.0,1.0,0.0,121.0
115588,0.0,3.0,Mobile Phone,1,22.0,Debit Card,Female,3.0,4,Mobile Phone,3,Married,7.0,1,19.0,1.0,3.0,5.0,179.0
58024,0.0,4.0,Mobile Phone,2,17.0,Debit Card,Male,3.0,4,Laptop & Accessory,2,Married,2.0,0,12.0,2.0,2.0,2.0,155.0
99598,0.0,1.0,Mobile Phone,1,5.0,E wallet,Male,3.0,3,Laptop & Accessory,2,Married,1.0,0,12.0,3.0,3.0,2.0,142.0
50398,0.0,16.0,Mobile Phone,1,21.0,E wallet,Female,3.0,4,Laptop & Accessory,2,Single,9.0,0,13.0,2.0,8.0,9.0,137.0
112537,0.0,14.0,Computer,2,17.0,Debit Card,Male,2.0,3,Mobile Phone,2,Married,4.0,0,21.0,1.0,2.0,2.0,140.0
103247,1.0,0.0,Phone,2,25.0,E wallet,Male,2.0,4,Mobile Phone,4,Single,3.0,1,20.0,0.0,1.0,2.0,156.0
148077,1.0,17.0,Mobile Phone,1,45.0,Debit Card,Male,,3,Fashion,4,Married,2.0,1,16.0,1.0,4.0,2.0,185.0
51816,1.0,1.0,Phone,1,13.0,Debit Card,Female,3.0,4,Mobile,3,Single,6.0,0,14.0,1.0,2.0,4.0,128.0
121133,0.0,46.0,Phone,2,,Debit Card,Male,3.0,4,Fashion,3,Married,6.0,0,11.0,2.0,3.0,6.0,199.0
62918,1.0,9.0,Computer,1,21.0,Debit Card,Male,4.0,3,Mobile Phone,2,Married,2.0,0,23.0,2.0,3.0,0.0,142.0
110130,0.0,4.0,Mobile Phone,2,16.0,Debit Card,Male,2.0,3,Mobile,4,Married,2.0,0,15.0,1.0,5.0,5.0,173.0
58833,0.0,17.0,Phone,1,8.0,Credit Card,Female,3.0,4,Laptop & Accessory,2,Single,8.0,0,15.0,2.0,5.0,2.0,147.0
145585,0.0,2.0,Phone,2,10.0,Cash on Delivery,Male,3.0,3,Mobile,3,Married,3.0,1,14.0,5.0,7.0,4.0,119.0
58995,0.0,12.0,Phone,1,18.0,Credit Card,Male,3.0,4,Others,2,Married,9.0,1,16.0,2.0,6.0,7.0,210.0
119457,1.0,13.0,Mobile Phone,2,8.0,COD,Male,3.0,4,Mobile Phone,4,Married,9.0,0,17.0,2.0,2.0,1.0,210.0
132400,0.0,18.0,Computer,1,16.0,Credit Card,Male,4.0,6,Grocery,4,Married,1.0,1,13.0,0.0,4.0,3.0,178.0
145171,1.0,0.0,Mobile Phone,2,,Credit Card,Male,4.0,4,Mobile,3,Single,4.0,0,15.0,2.0,3.0,1.0,169.0
146667,0.0,40.0,Mobile Phone,2,7.0,E wallet,Male,3.0,3,Mobile Phone,5,Married,2.0,0,12.0,1.0,6.0,3.0,188.0
138735,1.0,1.0,Mobile Phone,2,8.0,Debit Card,Male,3.0,2,Laptop & Accessory,2,Married,3.0,0,12.0,2.0,2.0,6.0,113.0
84803,0.0,6.0,Phone,2,15.0,UPI,Female,2.0,3,Laptop & Accessory,5,Single,3.0,0,16.0,4.0,2.0,2.0,136.0
126787,1.0,1.0,Phone,2,,CC,Female,4.0,4,Laptop & Accessory,2,Single,4.0,1,19.0,3.0,2.0,2.0,128.0
144661,0.0,19.0,Phone,2,6.0,Debit Card,Female,2.0,2,Mobile,5,Married,8.0,1,11.0,1.0,3.0,3.0,207.0
136776,0.0,17.0,Phone,1,17.0,Credit Card,Female,2.0,5,Mobile,3,Single,5.0,1,16.0,1.0,2.0,1.0,172.0
127121,0.0,7.0,Mobile Phone,2,30.0,UPI,Male,2.0,3,Laptop & Accessory,2,Divorced,6.0,1,14.0,2.0,2.0,3.0,199.0
118080,0.0,26.0,Mobile Phone,2,15.0,Debit Card,Male,2.0,1,Laptop & Accessory,3,Married,3.0,0,17.0,2.0,4.0,7.0,154.0
75100,0.0,11.0,Phone,1,22.0,Debit Card,Male,1.0,3,Grocery,5,Married,3.0,1,18.0,1.0,4.0,13.0,242.0
102218,0.0,8.0,Mobile Phone,2,11.0,Debit Card,Male,3.0,2,Mobile,3,Married,3.0,0,15.0,5.0,3.0,2.0,228.0
70709,0.0,14.0,Computer,1,15.0,CC,Female,3.0,4,Laptop & Accessory,4,Married,4.0,0,19.0,0.0,2.0,3.0,91.0
55352,0.0,3.0,Mobile Phone,3,27.0,Credit Card,Male,3.0,4,Laptop & Accessory,4,Divorced,1.0,1,11.0,1.0,2.0,2.0,127.0
128016,0.0,6.0,Mobile Phone,1,20.0,Debit Card,Male,2.0,2,Fashion,2,Married,5.0,0,13.0,1.0,2.0,0.0,223.0
98852,0.0,28.0,Mobile Phone,2,11.0,Debit Card,Male,3.0,4,Mobile Phone,2,Single,5.0,1,17.0,6.0,7.0,6.0,189.0
60638,0.0,6.0,Computer,1,17.0,Credit Card,Male,3.0,4,Mobile Phone,2,Single,2.0,0,19.0,1.0,3.0,7.0,208.0
83148,0.0,13.0,Mobile Phone,3,23.0,CC,Male,2.0,4,Mobile,2,Single,7.0,0,18.0,5.0,5.0,6.0,239.0
90911,1.0,2.0,Computer,2,5.0,CC,Male,4.0,4,Grocery,2,Married,1.0,1,11.0,1.0,3.0,2.0,167.0
88925,0.0,14.0,Phone,1,15.0,Credit Card,Female,2.0,3,Fashion,3,Married,5.0,1,19.0,3.0,7.0,4.0,230.0
140714,1.0,3.0,Phone,1,,UPI,Male,2.0,5,Fashion,4,Married,6.0,0,17.0,2.0,2.0,1.0,212.0
92952,1.0,14.0,Mobile Phone,2,7.0,Debit Card,Male,4.0,4,Laptop & Accessory,3,Married,3.0,1,15.0,1.0,3.0,10.0,187.0
73184,0.0,32.0,Phone,2,8.0,Credit Card,Male,2.0,4,Mobile Phone,4,Married,3.0,1,12.0,2.0,3.0,1.0,97.0
150427,0.0,10.0,Mobile Phone,1,15.0,E wallet,Male,3.0,4,Grocery,3,Single,4.0,1,19.0,1.0,4.0,4.0,191.0
149167,0.0,6.0,Phone,2,30.0,Credit Card,Male,3.0,4,Laptop & Accessory,4,Married,2.0,0,18.0,0.0,2.0,3.0,141.0
131447,0.0,15.0,Mobile Phone,2,13.0,Debit Card,Male,4.0,4,Grocery,3,Single,6.0,0,11.0,2.0,4.0,3.0,204.0
100014,0.0,22.0,Computer,2,6.0,Debit Card,Female,3.0,3,Fashion,2,Single,3.0,0,17.0,3.0,3.0,2.0,159.0
101740,1.0,0.0,Phone,3,26.0,E wallet,Female,3.0,3,Mobile Phone,3,Married,1.0,1,17.0,2.0,2.0,7.0,128.0
121679,1.0,0.0,Phone,1,5.0,Debit Card,Male,2.0,3,Laptop & Accessory,1,Married,3.0,1,17.0,3.0,1.0,2.0,109.0
114460,0.0,20.0,Mobile Phone,1,21.0,Debit Card,Male,3.0,4,Laptop & Accessory,2,Married,8.0,1,17.0,2.0,9.0,12.0,175.0
145863,1.0,3.0,Mobile Phone,2,11.0,UPI,Male,3.0,5,Fashion,4,Single,2.0,1,17.0,3.0,4.0,2.0,229.0
85897,1.0,4.0,Mobile Phone,2,8.0,Credit Card,Male,1.0,4,Laptop & Accessory,5,Married,2.0,1,12.0,1.0,2.0,3.0,137.0
96776,0.0,12.0,Mobile Phone,2,11.0,Cash on Delivery,Female,2.0,5,Mobile Phone,1,Single,5.0,1,18.0,3.0,4.0,14.0,222.0
83668,1.0,16.0,Phone,2,11.0,E wallet,Male,4.0,3,Others,4,Married,9.0,0,11.0,1.0,2.0,0.0,176.0
94925,0.0,9.0,Mobile Phone,1,30.0,Debit Card,Male,4.0,5,Mobile,3,Divorced,3.0,1,13.0,4.0,4.0,3.0,241.0
119210,0.0,9.0,Mobile Phone,2,8.0,Credit Card,Male,3.0,4,Laptop & Accessory,4,Divorced,6.0,1,20.0,2.0,3.0,2.0,197.0
61545,1.0,11.0,Mobile Phone,1,22.0,Debit Card,Male,2.0,4,Mobile,2,Married,6.0,0,13.0,1.0,3.0,3.0,237.0
56905,0.0,14.0,Mobile Phone,2,,E wallet,Male,3.0,3,Mobile,3,Married,5.0,0,15.0,1.0,3.0,8.0,230.0
90057,0.0,15.0,Mobile Phone,1,6.0,Credit Card,Male,3.0,3,Mobile,3,Married,3.0,0,15.0,4.0,6.0,7.0,247.0
133196,1.0,3.0,Phone,1,17.0,Debit Card,Male,4.0,4,Laptop & Accessory,2,Married,1.0,0,13.0,0.0,2.0,3.0,80.0
126341,0.0,14.0,Phone,2,16.0,Debit Card,Male,2.0,3,Mobile Phone,4,Married,4.0,0,16.0,5.0,8.0,,181.0
121906,1.0,9.0,Phone,2,23.0,UPI,Male,3.0,2,Grocery,3,Married,6.0,0,13.0,0.0,2.0,2.0,200.0
88338,0.0,2.0,Computer,2,11.0,Credit Card,Female,,5,Others,2,Married,3.0,0,12.0,1.0,4.0,1.0,222.0
61766,0.0,7.0,Computer,2,8.0,Credit Card,Male,3.0,5,Laptop & Accessory,5,Single,5.0,0,13.0,1.0,3.0,8.0,158.0
100575,0.0,28.0,Computer,1,,Credit Card,Female,2.0,4,Fashion,2,Single,5.0,1,15.0,1.0,1.0,1.0,167.0
100102,0.0,22.0,Mobile Phone,2,10.0,Credit Card,Male,3.0,3,Mobile,4,Single,2.0,0,12.0,1.0,4.0,16.0,218.0
132478,0.0,12.0,Computer,3,10.0,Debit Card,Female,3.0,2,Mobile Phone,1,Married,6.0,0,12.0,0.0,1.0,1.0,156.0
123104,0.0,9.0,Phone,2,21.0,Debit Card,Female,4.0,4,Mobile,5,Single,1.0,0,18.0,1.0,3.0,7.0,175.0
137330,1.0,11.0,Phone,2,20.0,Credit Card,Male,5.0,6,Mobile,4,Single,2.0,0,15.0,0.0,2.0,0.0,191.0
88678,0.0,15.0,Mobile Phone,2,25.0,COD,Male,3.0,4,Laptop & Accessory,1,Single,4.0,0,12.0,3.0,2.0,0.0,165.0
95681,0.0,5.0,Computer,2,7.0,Credit Card,Male,2.0,4,Mobile Phone,3,Married,7.0,0,,1.0,2.0,0.0,158.0
67416,0.0,6.0,Phone,2,9.0,E wallet,Male,3.0,4,Mobile Phone,2,Married,1.0,1,16.0,1.0,2.0,0.0,200.0
98950,0.0,16.0,Computer,1,14.0,Debit Card,Male,2.0,4,Others,4,Married,2.0,1,13.0,3.0,6.0,4.0,118.0
135590,0.0,23.0,Mobile Phone,1,12.0,Credit Card,Male,3.0,6,Mobile,2,Single,3.0,1,13.0,5.0,7.0,7.0,251.0
133248,1.0,8.0,Mobile Phone,2,6.0,E wallet,Male,3.0,5,Fashion,3,Single,2.0,1,16.0,4.0,6.0,7.0,252.0
145564,0.0,14.0,Mobile Phone,1,10.0,Debit Card,Male,3.0,5,Laptop & Accessory,4,Divorced,1.0,0,20.0,2.0,4.0,7.0,181.0
140374,0.0,13.0,Computer,1,14.0,Debit Card,Male,2.0,2,Laptop & Accessory,4,Single,7.0,0,15.0,2.0,3.0,9.0,169.0
112558,0.0,19.0,Phone,1,,Debit Card,Male,2.0,2,Grocery,1,Married,8.0,1,17.0,2.0,5.0,2.0,223.0
57897,1.0,2.0,Phone,3,16.0,Credit Card,Female,3.0,5,Mobile Phone,2,Single,4.0,0,13.0,2.0,8.0,4.0,166.0
120021,0.0,10.0,Computer,2,18.0,Credit Card,Male,4.0,3,Mobile Phone,4,Divorced,5.0,1,25.0,3.0,4.0,3.0,184.0
89626,1.0,1.0,Computer,2,8.0,E wallet,Female,3.0,3,Mobile,2,Single,1.0,0,12.0,0.0,2.0,2.0,119.0
142794,0.0,35.0,Mobile Phone,1,10.0,Debit Card,Male,2.0,2,Laptop & Accessory,4,Divorced,8.0,1,16.0,1.0,4.0,5.0,201.0
53567,0.0,12.0,Mobile Phone,1,12.0,Debit Card,Female,4.0,4,Laptop & Accessory,1,Married,2.0,0,13.0,2.0,3.0,8.0,199.0
94135,0.0,1.0,Computer,1,24.0,Debit Card,Male,3.0,3,Laptop & Accessory,3,Single,2.0,1,13.0,0.0,1.0,1.0,31.0
131461,0.0,6.0,Phone,2,12.0,Debit Card,Male,3.0,3,Laptop & Accessory,4,Single,4.0,1,12.0,2.0,2.0,2.0,160.0
118374,0.0,28.0,Computer,1,9.0,E wallet,Male,3.0,4,Mobile,5,Married,7.0,0,16.0,0.0,3.0,3.0,177.0
147240,1.0,2.0,Phone,1,18.0,Debit Card,Male,2.0,3,Laptop & Accessory,4,Married,1.0,0,15.0,0.0,1.0,3.0,136.0
130976,0.0,18.0,Mobile Phone,1,18.0,Debit Card,Male,2.0,3,Laptop & Accessory,4,Married,2.0,1,15.0,1.0,3.0,7.0,175.0
150461,1.0,13.0,Phone,2,17.0,Debit Card,Female,2.0,3,Laptop & Accessory,5,Single,1.0,1,25.0,3.0,3.0,8.0,185.0
134733,0.0,27.0,Phone,2,9.0,Credit Card,Male,3.0,5,Mobile Phone,3,Single,3.0,0,16.0,1.0,2.0,6.0,210.0
72916,1.0,1.0,Phone,2,10.0,Credit Card,Male,3.0,5,Laptop & Accessory,2,Married,1.0,1,11.0,0.0,2.0,1.0,7.0
64821,0.0,7.0,Mobile Phone,2,13.0,Credit Card,Male,2.0,3,Mobile,3,Married,2.0,0,13.0,4.0,7.0,10.0,163.0
116543,0.0,29.0,Phone,2,13.0,Cash on Delivery,Male,3.0,4,Laptop & Accessory,4,Divorced,3.0,0,11.0,0.0,3.0,1.0,202.0
59378,0.0,9.0,Mobile Phone,2,9.0,COD,Male,2.0,5,Mobile Phone,3,Married,3.0,0,20.0,2.0,2.0,0.0,198.0
81934,0.0,19.0,Phone,1,10.0,E wallet,Female,3.0,4,Others,4,Married,3.0,0,14.0,3.0,2.0,1.0,232.0
63502,0.0,42.0,Computer,2,,Debit Card,Female,3.0,5,Mobile,2,Married,12.0,0,16.0,1.0,2.0,1.0,153.0
119360,1.0,3.0,Computer,2,22.0,Debit Card,Male,2.0,4,Laptop & Accessory,2,Single,3.0,0,19.0,0.0,1.0,0.0,115.0
97633,0.0,6.0,Computer,3,16.0,Credit Card,Male,2.0,1,Mobile Phone,3,Married,3.0,1,18.0,3.0,5.0,4.0,95.0
111891,0.0,17.0,Computer,2,37.0,Credit Card,Male,3.0,4,Laptop & Accessory,5,Divorced,6.0,0,14.0,1.0,2.0,0.0,163.0
96714,0.0,29.0,Computer,3,26.0,UPI,Male,4.0,5,Fashion,5,Married,7.0,1,21.0,1.0,3.0,2.0,211.0
146840,0.0,24.0,Computer,1,23.0,Debit Card,Male,2.0,5,Mobile,3,Single,5.0,0,11.0,0.0,1.0,1.0,182.0
115366,1.0,0.0,Phone,2,15.0,Debit Card,Male,4.0,4,Laptop & Accessory,2,Married,4.0,0,12.0,1.0,1.0,0.0,89.0
89785,0.0,35.0,Mobile Phone,1,11.0,Debit Card,Female,4.0,3,Others,4,Divorced,9.0,1,14.0,5.0,7.0,7.0,301.0
101085,0.0,3.0,Computer,3,18.0,Credit Card,Female,3.0,5,Fashion,4,Single,8.0,0,15.0,2.0,3.0,9.0,187.0
144529,0.0,17.0,Mobile Phone,1,8.0,Debit Card,Male,3.0,2,Fashion,3,Married,3.0,1,22.0,6.0,6.0,9.0,214.0
140910,0.0,9.0,Mobile Phone,1,10.0,Credit Card,Male,4.0,5,Laptop & Accessory,4,Single,8.0,0,18.0,1.0,7.0,7.0,154.0
102908,0.0,11.0,Mobile Phone,1,34.0,UPI,Male,3.0,3,Laptop & Accessory,3,Married,4.0,1,15.0,7.0,7.0,6.0,215.0
64678,1.0,2.0,Mobile Phone,2,16.0,Credit Card,Male,3.0,4,Others,3,Single,4.0,0,,,3.0,4.0,220.0
97259,0.0,16.0,Mobile Phone,1,9.0,Credit Card,Male,5.0,5,Fashion,3,Divorced,4.0,0,,3.0,5.0,6.0,214.0
89335,1.0,15.0,Mobile Phone,2,30.0,Debit Card,Male,4.0,4,Fashion,4,Married,10.0,1,19.0,5.0,7.0,12.0,250.0
69514,0.0,9.0,Computer,2,12.0,Debit Card,Female,3.0,4,Grocery,4,Single,8.0,0,15.0,1.0,2.0,3.0,192.0
111776,0.0,5.0,Mobile Phone,2,12.0,Credit Card,Male,2.0,2,Laptop & Accessory,2,Married,1.0,0,16.0,1.0,2.0,0.0,123.0
120788,0.0,18.0,Mobile Phone,2,18.0,CC,Male,3.0,4,Mobile Phone,3,Single,3.0,0,12.0,2.0,4.0,10.0,242.0
136146,0.0,11.0,Computer,1,31.0,UPI,Female,2.0,3,Mobile,4,Single,5.0,0,14.0,2.0,4.0,3.0,188.0
83688,0.0,11.0,Mobile Phone,1,24.0,Credit Card,Male,3.0,4,Mobile,4,Married,3.0,0,15.0,1.0,3.0,1.0,90.0
103274,0.0,12.0,Mobile Phone,2,16.0,Debit Card,Male,4.0,5,Laptop & Accessory,4,Married,1.0,1,16.0,1.0,1.0,0.0,179.0
119092,1.0,5.0,Mobile Phone,1,13.0,Debit Card,Male,3.0,3,Mobile Phone,4,Single,8.0,1,,4.0,5.0,10.0,166.0
65114,0.0,17.0,Phone,2,13.0,Credit Card,Male,2.0,2,Fashion,4,Divorced,2.0,1,11.0,1.0,2.0,5.0,207.0
58207,0.0,25.0,Mobile Phone,2,21.0,Debit Card,Female,3.0,4,Laptop & Accessory,4,Married,3.0,0,16.0,5.0,6.0,13.0,173.0
